STATION,DATE,DP01,DP01_ATTRIBUTES,DP05,DP05_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES
KZ000028997,1967,85,I,,,27,I,,,,,,,,,,,,,,,285.5," ,I",,
KZ000028997,1970,107,I,,,29,I,,,,,,,,,,,,,,,269.5," ,I",,
KZ000028997,1971,95,I,,,38,I,,,,,,,,,,,,,,,310.7," ,I",,
KZ000028997,1972,123,I,,,38,I,,,,,,,,,,,,,,,286.3," ,I",,
KZ000028997,1973,110,I,,,32,I,,,,,,,,,,,,,,,312.4," ,I",,
KZ000028997,1974,82,I,,,24,I,,,,,,,,,,,,,,,236.6," ,I",,
KZ000028997,1975,90,I,,,22,I,,,,,,,,,,,,,,,238.4," ,I",,
KZ000028997,1976,81,I,,,26,I,,,,,,,,,,,,,,,220.1," ,I",,
KZ000028997,1978,89,I,,,25,I,,,,,,,,,,,,,,,243.4," ,I",,
KZ000028997,1979,95,I,,,47,I,,,,,,,,,,,,,,,379.8," ,I",,
KZ000028997,1981,84,I,,,24,I,,,,,,,,,,,,,,,196," ,I",,
KZ000028997,1982,84,I,,,30,I,,,,,,,,,,,,,,,262.4," ,I",,
KZ000028997,1983,99,I,,,29,I,,,,,,,,,,,,,,,228.9," ,I",,
KZ000028997,1984,125,I,,,42,I,,,,,,,,,,,,,,,353.4," ,I",,
KZ000028997,1986,108,I,,,26,I,,,,,,,,,,,,,,,304.4," ,I",,
KZ000035188,1961,115,r,,,31,r,,,,,,,,,129,r,105,r,3,r,342.5," ,r",,
KZ000035188,1962,82,r,,,24,r,,,,,56,r,185,r,121,r,116,r,5,r,373.6," ,r",,
KZ000035188,1963,91,r,,,32,r,,,,,34,r,185,r,107,r,85,r,11,r,307.4," ,r",,
KZ000035188,1964,114,r,,,39,r,,,,,62,r,202,r,138,r,89,r,2,r,322," ,r",,
KZ000035188,1965,86,r,,,25,r,,,,,54,r,187,r,,,,,,,235.6," ,r",,
KZ000035188,1966,110,r,,,35,r,,,,,80,r,197,r,137,r,112,r,4,r,276.8," ,r",,
KZ000035188,1967,95,r,,,35,r,,,,,64,r,182,r,120,r,102,r,8,r,332.9," ,r",,
KZ000035188,1968,101,r,,,26,r,,,,,71,r,200,r,130,r,99,r,13,r,311.2," ,r",,
KZ000035188,1969,111,r,,,38,r,,,,,86,r,193,r,134,r,87,r,9,r,418.3," ,r",,
KZ000035188,1970,108,r,,,36,r,,,,,88,r,186,r,127,r,95,r,6,r,287.6," ,r",,
KZ000035188,1971,118,r,,,41,r,,,,,55,r,188,r,116,r,108,r,4,r,318.7," ,r",,
KZ000035188,1972,140,r,,,42,r,,,,,79,r,199,r,142,r,79,r,0,r,432.5," ,r",,
KZ000035188,1973,115,r,,,40,r,,,,,59,r,193,r,123,r,95,r,4,r,319.3," ,r",,
KZ000035188,1974,84,r,,,24,r,,,,,93,r,179,r,129,r,112,r,10,r,296.8," ,r",,
KZ000035188,1975,116,r,,,27,r,,,,,42,r,186,r,131,r,113,r,8,r,229.9," ,r",,
KZ000035188,1976,104,r,,,34,r,,,,,85,r,199,r,162,r,115,r,5,r,251.8," ,r",,
KZ000035188,1977,104,r,,,26,r,,,,,71,r,173,r,122,r,113,r,11,r,247.9," ,r",,
KZ000035188,1978,108,r,,,37,r,,,,,64,r,183,r,118,r,100,r,14,r,303," ,r",,
KZ000035188,1979,106,r,,,45,r,,,,,60,r,184,r,135,r,97,r,2,r,319.9," ,r",,
KZ000035188,1980,96,r,,,37,r,,,,,79,r,184,r,131,r,101,r,8,r,326," ,r",,
KZ000035188,1981,100,r,,,28,r,,,,,57,r,179,r,116,r,111,r,4,r,276.1," ,r",,
KZ000035188,1982,109,r,,,33,r,,,,,54,r,172,r,146,r,113,r,9,r,277.6," ,r",,
KZ000035188,1983,118,r,,,38,r,,,,,20,r,171,r,112,r,99,r,7,r,308.3," ,r",,
KZ000035188,1984,122,r,,,34,r,,,,,86,r,188,r,141,r,108,r,8,r,314.9," ,r",,
KZ000035188,1985,114,r,,,40,r,,,,,,,,,,,,,,,323.7," ,r",,
KZ000035188,1986,113,r,,,32,r,,,,,67,r,186,r,134,r,96,r,5,r,278.6," ,r",,
KZ000035188,1987,123,r,,,47,r,,,,,69,r,194,r,143,r,102,r,8,r,386.8," ,r",,
KZ000035188,1988,99,r,,,29,r,,,,,61,r,191,r,128,r,105,r,11,r,254.7," ,r",,
KZ000035188,1989,123,r,,,36,r,,,,,39,r,189,r,131,r,110,r,11,r,313.6," ,r",,
KZ000035188,1990,125,r,,,43,r,,,,,50,r,183,r,128,r,103,r,4,r,406.7," ,r",,
KZ000035188,1991,101,r,,,28,r,,,,,62,r,171,r,126,r,124,r,13,r,233," ,r",,
KZ000035188,1992,124,r,,,41,r,,,,,42,r,196,r,133,r,81,r,6,r,336.1," ,r",,
KZ000035188,1993,126,r,,,36,r,,,,,75,r,187,r,147,r,92,r,0,r,341.5," ,r",,
KZ000035188,1994,124,r,,,45,r,,,,,65,r,177,r,121,r,100,r,7,r,384.8," ,r",,
KZ000035188,1995,103,r,,,37,r,,,,,51,r,166,r,118,r,110,r,11,r,361.7," ,r",,
KZ000035188,1996,113,r,,,37,r,,,,,82,r,189,r,149,r,96,r,4,r,299.3," ,r",,
KZ000035188,1997,100,r,,,32,r,,,,,54,r,161,r,122,r,123,r,12,r,226.9," ,r",,
KZ000035188,1998,101,r,,,26,r,,,,,70,r,190,r,136,r,114,r,29,r,235.1," ,r",,
KZ000035188,1999,109,r,,,30,r,,,,,59,r,168,r,129,r,116,r,11,r,321.6," ,r",,
KZ000035188,2000,134,r,,,42,r,,,,,50,r,189,r,132,r,103,r,10,r,321," ,r",,
KZ000035188,2001,127,r,,,44,r,,,,,55,r,161,r,107,r,105,r,5,r,371.8," ,r",,
KZ000035188,2002,131,r,,,47,r,,,,,29,r,172,r,100,r,99,r,6,r,376.9," ,r",,
KZ000035188,2003,96,r,,,35,r,,,,,61,r,193,r,130,r,113,r,8,r,315.8," ,r",,
KZ000035188,2004,130,r,,,48,r,,,,,50,r,182,r,109,r,120,r,9,r,360.6," ,r",,
KZ000035188,2005,108,r,,,38,r,,,,,51,r,175,r,115,r,109,r,11,r,289.9," ,r",,
RSM00027906,1961,127,I,,,48,I,,,,,,,,,,,,,,,380.2," ,I",,
RSM00027906,1962,145,I,,,71,I,,,,,,,,,,,,,,,621.3," ,I",,
RSM00027906,1963,118,I,,,45,I,,,,,,,,,,,,,,,354.8," ,I",,
RSM00027906,1964,138,I,,,66,I,,,,,,,,,,,,,,,581.4," ,I",,
RSM00027906,1965,140,I,,,65,I,,,,,,,,,,,,,,,665.2," ,I",,
RSM00027906,1974,151,I,,,73,I,,,,,,,,,,,,,,,812," ,I",,
RSM00027906,1975,125,S,,,39,S,,,,,,,,,,,,,,,473.3," ,S",,
RSM00027906,1977,170,I,,,78,I,,,,,,,,,,,,,,,822.9," ,I",,
RSM00027906,1978,178,I,,,72,I,,,,,,,,,,,,,,,692.2," ,I",,
RSM00027906,1979,152,I,,,80,I,,,,,,,,,,,,,,,755.5," ,I",,
RSM00027906,1980,174,S,,,71,S,,,,,,,,,,,,,,,686.6," ,S",,
RSM00027906,1981,161,I,,,77,I,,,,,,,,,,,,,,,695.9," ,I",,
RSM00027906,1988,158,I,,,59,I,,,,,,,,,,,,,,,489.1," ,I",,
RSM00027906,1989,149,I,,,59,I,,,,,,,,,,,,,,,547.6," ,I",,
RSM00027906,1990,164,I,,,84,I,,,,,,,,,,,,,,,629.9," ,I",,
RSM00027906,1991,149,I,,,69,I,,,,,,,,,,,,,,,672.9," ,I",,
RSM00027906,1992,132,I,,,64,I,,,,,,,,,,,,,,,540," ,I",,
RSM00027906,1993,158,I,,,62,I,,,,,,,,,,,,,,,607.1," ,I",,
RSM00027906,1994,154,I,,,69,I,,,,,,,,,,,,,,,517.7," ,I",,
RSM00027906,1995,145,I,,,74,I,,,,,,,,,,,,,,,675," ,I",,
RSM00027906,2013,154,S,,,67,S,,,,,,,,,,,,,,,584," ,S",,
RSM00027906,2016,176,S,,,93,S,,,,,,,,,,,,,,,846.5," ,S",,
RSM00027906,2017,162,S,,,77,S,,,,,,,,,,,,,,,686.5," ,S",,
RSM00027906,2018,138,S,,,67,S,,,,,,,,,,,,,,,529.7," ,S",,
RSM00027906,2019,149,S,,,66,S,,,,,,,,,,,,,,,569.2," ,S",,
RSM00027906,2020,149,S,,,59,S,,,,,,,,,,,,,,,541.7," ,S",,
RSM00034013,1961,114,I,,,44,I,,,,,,,,,,,,,,,367.8," ,I",,
RSM00034013,1962,125,I,,,49,I,,,,,,,,,,,,,,,454.8," ,I",,
RSM00034013,1963,117,I,,,42,I,,,,,,,,,,,,,,,329.9," ,I",,
RSM00034013,1964,120,I,,,55,I,,,,,,,,,,,,,,,478.2," ,I",,
RSM00034013,1965,132,I,,,59,I,,,,,,,,,,,,,,,539.2," ,I",,
RSM00034013,1967,136,I,,,47,I,,,,,,,,,,,,,,,383.9," ,I",,
RSM00034013,1968,149,I,,,57,I,,,,,,,,,,,,,,,533," ,I",,
RSM00034013,1969,129,I,,,48,I,,,,,,,,,,,,,,,460.5," ,I",,
RSM00034013,1970,161,I,,,75,I,,,,,,,,,,,,,,,637.9," ,I",,
RSM00034013,1971,148,I,,,46,I,,,,,,,,,,,,,,,446.4," ,I",,
RSM00034013,1972,112,I,,,50,I,,,,,,,,,,,,,,,419," ,I",,
RSM00034013,1973,187,I,,,76,I,,,,,,,,,,,,,,,612.9," ,I",,
RSM00034013,1974,140,I,,,60,I,,,,,,,,,,,,,,,576.8," ,I",,
RSM00034013,1975,117,I,,,38,I,,,,,,,,,,,,,,,327.5," ,I",,
RSM00034013,1979,141,I,,,64,I,,,,,,,,,,,,,,,515," ,I",,
RSM00034013,1980,162,I,,,84,I,,,,,,,,,,,,,,,712.8," ,I",,
RSM00034013,1982,132,I,,,81,I,,,,,,,,,,,,,,,733.9," ,I",,
RSM00034013,1983,122,I,,,58,I,,,,,,,,,,,,,,,507.2," ,I",,
RSM00034013,1984,118,I,,,48,I,,,,,,,,,,,,,,,409.1," ,I",,
RSM00034013,1985,141,I,,,75,I,,,,,,,,,,,,,,,610.7," ,I",,
RSM00034013,1986,124,I,,,57,I,,,,,,,,,,,,,,,519.3," ,I",,
RSM00034013,1987,136,I,,,57,I,,,,,,,,,,,,,,,533.1," ,I",,
RSM00034013,1988,136,I,,,48,I,,,,,,,,,,,,,,,450.8," ,I",,
RSM00034013,1989,142,I,,,71,I,,,,,,,,,,,,,,,601.8," ,I",,
RSM00034013,1990,161,I,,,79,I,,,,,,,,,,,,,,,669.9," ,I",,
RSM00034013,1991,122,I,,,51,I,,,,,,,,,,,,,,,404.9," ,I",,
RSM00034013,1992,138,I,,,61,I,,,,,,,,,,,,,,,636," ,I",,
RSM00034013,1993,140,I,,,57,I,,,,,,,,,,,,,,,493.1," ,I",,
RSM00034013,1994,149,I,,,56,I,,,,,,,,,,,,,,,526.6," ,I",,
RSM00034013,1995,137,I,,,61,I,,,,,,,,,,,,,,,614.1," ,I",,
RSM00034013,2013,131,S,,,62,S,,,,,,,,,,,,,,,565.5," ,S",,
RSM00034013,2014,110,S,,,45,S,,,,,,,,,,,,,,,412," ,S",,
RSM00034013,2016,180,S,,,97,S,,,,,,,,,,,,,,,1074.2," ,S",,
RSM00034013,2017,166,S,,,65,S,,,,,,,,,,,,,,,566.2," ,S",,
RSM00034013,2018,146,S,,,62,S,,,,,,,,,,,,,,,469.2," ,S",,
RSM00034013,2019,147,S,,,56,S,,,,,,,,,,,,,,,520.7," ,S",,
RSM00034013,2020,136,S,,,58,S,,,,,,,,,,,,,,,488.3," ,S",,
RSM00034240,1961,114,r,,,39,r,,,,,13,r,155,r,72,r,106,r,13,r,349," ,r",,
RSM00034240,1962,104,r,,,47,r,,,,,17,r,143,r,67,r,122,r,6,r,476," ,r",,
RSM00034240,1963,109,r,,,52,r,,,,,37,r,148,r,106,r,141,r,6,r,538.2," ,r",,
RSM00034240,1965,107,r,,,43,r,,,,,27,r,155,r,87,r,108,r,12,r,355.6," ,r",,
RSM00034240,1967,107,r,,,46,r,,,,,39,r,152,r,95,r,128,r,5,r,437.4," ,r",,
RSM00034240,1968,122,r,,,54,r,,,,,31,r,153,r,86,r,121,r,5,r,435.1," ,r",,
RSM00034240,1969,105,r,,,45,r,,,,,44,r,148,r,94,r,109,r,7,r,439.9," ,r",,
RSM00034240,1970,118,r,,,56,r,,,,,22,r,145,r,85,r,114,r,8,r,492.3," ,r",,
RSM00034240,1971,103,r,,,35,r,,,,,15,r,152,r,80,r,128,r,17,r,311.6," ,r",,
RSM00034240,1972,83,r,,,44,r,,,,,43,r,144,r,86,r,133,r,50,r,363.9," ,r",,
RSM00034240,1974,106,r,,,52,r,,,,,26,r,135,r,82,r,125,r,1,r,495.3," ,r",,
RSM00034240,1975,89,r,,,35,r,,,,,8,r,153,r,80,r,155,r,19,r,280.2," ,r",,
RSM00034240,1976,126,r,,,55,r,,,,,,,,,108,r,88,r,0,r,486," ,r",,
RSM00034240,1977,127,r,,,45,r,,,,,38,r,139,r,85,r,110,r,3,r,486.6," ,r",,
RSM00034240,1978,122,r,,,52,r,,,,,22,r,142,r,77,r,97,r,1,r,434," ,r",,
RSM00034240,1979,112,r,,,43,r,,,,,18,r,149,r,79,r,131,r,10,r,425.4," ,r",,
RSM00034240,1980,111,r,,,60,r,,,,,36,r,158,r,95,r,109,r,4,r,487.6," ,r",,
RSM00034240,1981,124,r,,,63,r,,,,,7,r,142,r,78,r,126,r,21,r,556.6," ,r",,
RSM00034240,1982,107,r,,,49,r,,,,,10,r,138,r,81,r,107,r,6,r,465.9," ,r",,
RSM00034240,1983,112,r,,,46,r,,,,,10,r,133,r,65,r,128,r,0,r,360," ,r",,
RSM00034240,1984,99,r,,,42,r,,,,,39,r,150,r,96,r,132,r,14,r,293.7," ,r",,
RSM00034240,1985,129,r,,,65,r,,,,,40,r,161,r,93,r,119,r,9,r,540.7," ,r",,
RSM00034240,1986,105,r,,,46,r,,,,,26,r,155,r,82,r,137,r,22,r,300.1," ,r",,
RSM00034240,1987,127,r,,,56,r,,,,,39,r,182,r,125,r,104,r,5,r,434.4," ,r",,
RSM00034240,1988,118,r,,,50,r,,,,,21,r,170,r,94,r,121,r,8,r,496.2," ,r",,
RSM00034240,1989,141,r,,,60,r,,,,,6,r,126,r,45,r,123,r,5,r,658.5," ,r",,
RSM00034240,1990,144,r,,,69,r,,,,,4,r,115,r,57,r,88,r,1,r,607.1," ,r",,
RSM00034240,1991,93,r,,,32,r,,,,,24,r,145,r,86,r,135,r,19,r,284.5," ,r",,
RSM00034240,1992,144,r,,,46,r,,,,,10,r,149,r,81,r,109,r,9,r,480.4," ,r",,
RSM00034240,1993,136,r,,,56,r,,,,,18,r,143,r,85,r,103,r,1,r,619.2," ,r",,
RSM00034240,1994,113,r,,,34,r,,,,,23,r,142,r,87,r,119,r,3,r,329.9," ,r",,
RSM00034240,1995,133,r,,,61,r,,,,,8,r,129,r,64,r,134,r,12,r,516.6," ,r",,
RSM00034240,1996,99,r,,,41,r,,,,,41,r,161,r,99,r,123,r,21,r,372.1," ,r",,
RSM00034240,1997,131,r,,,58,r,,,,,19,r,148,r,81,r,119,r,9,r,445.4," ,r",,
RSM00034240,1998,114,r,,,54,r,,,,,26,r,151,r,81,r,128,r,26,r,436.5," ,r",,
RSM00034240,1999,105,r,,,45,r,,,,,4,r,132,r,57,r,125,r,18,r,327.7," ,r",,
RSM00034240,2000,123,r,,,44,r,,,,,6,r,143,r,57,r,105,r,8,r,466.9," ,r",,
RSM00034240,2001,136,r,,,68,r,,,,,16,r,122,r,58,r,117,r,21,r,524.2," ,r",,
RSM00034240,2002,109,r,,,50,r,,,,,22,r,123,r,55,r,114,r,18,r,447.6," ,r",,
RSM00034240,2003,115,r,,,47,r,,,,,19,r,159,r,86,r,118,r,0,r,440.5," ,r",,
RSM00034240,2004,144,r,,,76,r,,,,,4,r,126,r,64,r,114,r,7,r,608.6," ,r",,
RSM00034240,2005,120,r,,,53,r,,,,,10,r,137,r,73,r,138,r,2,r,549.8," ,r",,
RSM00034240,2006,120,r,,,50,r,,,,,26,r,137,r,78,r,127,r,17,r,431.8," ,r",,
RSM00034240,2007,113,r,,,48,r,,,,,11,r,139,r,58,r,129,r,37,r,390.6," ,r",,
RSM00034240,2008,101,r,,,44,r,,,,,14,r,121,r,62,r,113,r,17,r,382.8," ,r",,
RSM00034240,2009,114,r,,,45,r,,,,,8,r,143,r,64,r,139,r,26,r,314.4," ,r",,
RSM00034240,2010,95,r,,,40,r,,,,,23,r,130,r,67,r,144,r,61,r,342.4," ,r",,
RSM00034240,2011,113,r,,,44,r,,,,,29,r,150,r,82,r,134,r,23,r,366.9," ,r",,
RSM00034240,2012,120,r,,,52,r,,,,,34,r,127,r,80,r,155,r,27,r,414.1," ,r",,
RSM00034240,2013,124,E,,,52,E,,,,,2,E,128,E,56,E,127,E,14,E,410.3," ,E",,
RSM00034240,2014,83,E,,,44,E,,,,,14,E,146,E,69,E,135,E,28,E,356.6," ,E",,
RSM00034240,2015,104,E,,,45,E,,,,,9,E,136,E,44,E,144,E,21,E,416," ,E",,
RSM00034240,2016,141,E,,,61,E,,,,,13,E,129,E,66,E,121,E,26,E,524.7," ,E",,
RSM00034240,2017,126,E,,,53,E,,,,,12,E,126,E,58,E,121,E,12,E,483.9," ,E",,
RSM00034240,2018,104,E,,,46,E,,,,,12,E,151,E,99,E,141,E,14,E,308.6," ,E",,
RSM00034240,2019,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034253,1961,127,I,,,51,I,,,,,,,,,,,,,,,409," ,I",,
RSM00034253,1963,105,I,,,54,I,,,,,,,,,,,,,,,466.8," ,I",,
RSM00034253,1965,116,I,,,46,I,,,,,,,,,,,,,,,404.2," ,I",,
RSM00034253,1969,108,I,,,46,I,,,,,,,,,,,,,,,388.3," ,I",,
RSM00034253,1970,124,I,,,52,I,,,,,,,,,,,,,,,494.9," ,I",,
RSM00034253,1971,115,I,,,44,I,,,,,,,,,,,,,,,378.2," ,I",,
RSM00034253,1972,89,I,,,38,I,,,,,,,,,,,,,,,297.2," ,I",,
RSM00034253,1973,134,I,,,52,I,,,,,,,,,,,,,,,479.3," ,I",,
RSM00034253,1974,119,I,,,56,I,,,,,,,,,,,,,,,538.2," ,I",,
RSM00034253,1975,102,I,,,32,I,,,,,,,,,,,,,,,341.3," ,I",,
RSM00034253,1976,144,I,,,66,I,,,,,,,,,,,,,,,611.3," ,I",,
RSM00034253,1977,126,I,,,58,I,,,,,,,,,,,,,,,552," ,I",,
RSM00034253,1978,121,I,,,53,I,,,,,,,,,,,,,,,427.4," ,I",,
RSM00034253,1979,109,I,,,45,I,,,,,,,,,,,,,,,424.6," ,I",,
RSM00034253,1980,125,I,,,66,I,,,,,,,,,,,,,,,524.6," ,I",,
RSM00034253,1981,123,I,,,61,I,,,,,,,,,,,,,,,534.5," ,I",,
RSM00034253,1982,121,I,,,54,I,,,,,,,,,,,,,,,536.5," ,I",,
RSM00034253,1983,136,I,,,50,I,,,,,,,,,,,,,,,398.7," ,I",,
RSM00034253,1984,93,I,,,40,I,,,,,,,,,,,,,,,299.9," ,I",,
RSM00034253,1985,121,I,,,59,I,,,,,,,,,,,,,,,507.2," ,I",,
RSM00034253,1986,97,I,,,43,I,,,,,,,,,,,,,,,302.9," ,I",,
RSM00034253,1987,133,I,,,58,I,,,,,,,,,,,,,,,466.2," ,I",,
RSM00034253,1988,127,I,,,64,I,,,,,,,,,,,,,,,565.9," ,I",,
RSM00034253,1989,153,I,,,70,I,,,,,,,,,,,,,,,611.4," ,I",,
RSM00034253,1990,152,I,,,67,I,,,,,,,,,,,,,,,547," ,I",,
RSM00034253,1991,111,I,,,34,I,,,,,,,,,,,,,,,309.6," ,I",,
RSM00034253,1992,130,I,,,48,I,,,,,,,,,,,,,,,380.6," ,I",,
RSM00034253,1993,129,I,,,59,I,,,,,,,,,,,,,,,553.5," ,I",,
RSM00034253,1994,117,I,,,41,I,,,,,,,,,,,,,,,352.3," ,I",,
RSM00034253,1995,125,I,,,54,I,,,,,,,,,,,,,,,421.5," ,I",,
RSM00034254,1961,118,I,,,56,I,,,,,,,,,,,,,,,428.9," ,I",,
RSM00034254,1962,110,I,,,56,I,,,,,,,,,,,,,,,530," ,I",,
RSM00034254,1963,123,I,,,61,I,,,,,,,,,,,,,,,518.7," ,I",,
RSM00034254,1964,99,I,,,44,I,,,,,,,,,,,,,,,433.6," ,I",,
RSM00034254,1965,123,I,,,56,I,,,,,,,,,,,,,,,481," ,I",,
RSM00034254,1967,135,I,,,59,I,,,,,,,,,,,,,,,550.3," ,I",,
RSM00034254,1968,158,I,,,57,I,,,,,,,,,,,,,,,550.6," ,I",,
RSM00034254,1969,125,I,,,47,I,,,,,,,,,,,,,,,451," ,I",,
RSM00034254,1970,149,I,,,60,I,,,,,,,,,,,,,,,560.5," ,I",,
RSM00034254,1971,132,I,,,52,I,,,,,,,,,,,,,,,485.1," ,I",,
RSM00034254,1972,101,I,,,39,I,,,,,,,,,,,,,,,356.8," ,I",,
RSM00034254,1973,157,I,,,68,I,,,,,,,,,,,,,,,625.7," ,I",,
RSM00034254,1974,123,I,,,52,I,,,,,,,,,,,,,,,464.6," ,I",,
RSM00034254,1975,120,I,,,43,I,,,,,,,,,,,,,,,355.5," ,I",,
RSM00034254,1976,156,I,,,71,I,,,,,,,,,,,,,,,648.4," ,I",,
RSM00034254,1977,148,I,,,61,I,,,,,,,,,,,,,,,530.1," ,I",,
RSM00034254,1978,135,I,,,55,I,,,,,,,,,,,,,,,429.8," ,I",,
RSM00034254,1979,122,I,,,46,I,,,,,,,,,,,,,,,436.6," ,I",,
RSM00034254,1980,151,I,,,69,I,,,,,,,,,,,,,,,568.9," ,I",,
RSM00034254,1983,138,I,,,59,I,,,,,,,,,,,,,,,460.6," ,I",,
RSM00034254,1984,100,I,,,46,I,,,,,,,,,,,,,,,359.9," ,I",,
RSM00034254,1985,147,I,,,77,I,,,,,,,,,,,,,,,651.1," ,I",,
RSM00034254,1986,113,I,,,53,I,,,,,,,,,,,,,,,394.1," ,I",,
RSM00034254,1987,133,I,,,65,I,,,,,,,,,,,,,,,490.4," ,I",,
RSM00034254,1988,122,I,,,64,I,,,,,,,,,,,,,,,556.9," ,I",,
RSM00034254,1989,157,I,,,79,I,,,,,,,,,,,,,,,775.7," ,I",,
RSM00034254,1990,141,I,,,68,I,,,,,,,,,,,,,,,711.6," ,I",,
RSM00034254,1991,122,I,,,52,I,,,,,,,,,,,,,,,412.3," ,I",,
RSM00034254,1992,127,I,,,44,I,,,,,,,,,,,,,,,372.1," ,I",,
RSM00034254,1993,139,I,,,58,I,,,,,,,,,,,,,,,606.6," ,I",,
RSM00034254,1994,116,I,,,44,I,,,,,,,,,,,,,,,333.3," ,I",,
RSM00034254,1995,132,I,,,64,I,,,,,,,,,,,,,,,458.5," ,I",,
RSM00034262,1961,128,I,,,49,I,,,,,,,,,,,,,,,415.3," ,I",,
RSM00034262,1962,115,I,,,52,I,,,,,,,,,,,,,,,448," ,I",,
RSM00034262,1963,112,I,,,60,I,,,,,,,,,,,,,,,483.8," ,I",,
RSM00034262,1964,87,I,,,39,I,,,,,,,,,,,,,,,386.4," ,I",,
RSM00034262,1965,110,I,,,46,I,,,,,,,,,,,,,,,352.4," ,I",,
RSM00034262,1967,108,I,,,54,I,,,,,,,,,,,,,,,430.9," ,I",,
RSM00034262,1968,125,I,,,55,I,,,,,,,,,,,,,,,410.7," ,I",,
RSM00034262,1969,109,I,,,50,I,,,,,,,,,,,,,,,442.9," ,I",,
RSM00034262,1970,124,I,,,62,I,,,,,,,,,,,,,,,543," ,I",,
RSM00034262,1971,120,I,,,46,I,,,,,,,,,,,,,,,420.8," ,I",,
RSM00034262,1972,96,I,,,36,I,,,,,,,,,,,,,,,292.5," ,I",,
RSM00034262,1973,138,I,,,64,I,,,,,,,,,,,,,,,495.1," ,I",,
RSM00034262,1974,102,I,,,49,I,,,,,,,,,,,,,,,442.7," ,I",,
RSM00034262,1975,96,I,,,32,I,,,,,,,,,,,,,,,294.7," ,I",,
RSM00034262,1976,126,I,,,56,I,,,,,,,,,,,,,,,506.7," ,I",,
RSM00034262,1977,122,I,,,49,I,,,,,,,,,,,,,,,473.3," ,I",,
RSM00034262,1978,116,I,,,58,I,,,,,,,,,,,,,,,496.9," ,I",,
RSM00034262,1979,116,I,,,49,I,,,,,,,,,,,,,,,433.3," ,I",,
RSM00034262,1980,121,I,,,75,I,,,,,,,,,,,,,,,619.4," ,I",,
RSM00034262,1981,118,I,,,62,I,,,,,,,,,,,,,,,537.5," ,I",,
RSM00034262,1982,117,I,,,55,I,,,,,,,,,,,,,,,444.9," ,I",,
RSM00034262,1983,135,I,,,49,I,,,,,,,,,,,,,,,531.9," ,I",,
RSM00034262,1984,100,I,,,35,I,,,,,,,,,,,,,,,276.6," ,I",,
RSM00034262,1985,131,I,,,64,I,,,,,,,,,,,,,,,493.4," ,I",,
RSM00034262,1986,107,I,,,44,I,,,,,,,,,,,,,,,356.7," ,I",,
RSM00034262,1987,137,I,,,67,I,,,,,,,,,,,,,,,534," ,I",,
RSM00034262,1988,116,I,,,57,I,,,,,,,,,,,,,,,586.9," ,I",,
RSM00034262,1989,149,I,,,63,I,,,,,,,,,,,,,,,611.9," ,I",,
RSM00034262,1990,143,I,,,72,I,,,,,,,,,,,,,,,581.1," ,I",,
RSM00034262,1991,108,I,,,41,I,,,,,,,,,,,,,,,345.9," ,I",,
RSM00034262,1992,128,I,,,45,I,,,,,,,,,,,,,,,406.8," ,I",,
RSM00034262,1993,144,I,,,64,I,,,,,,,,,,,,,,,613.2," ,I",,
RSM00034262,1994,126,I,,,45,I,,,,,,,,,,,,,,,331.7," ,I",,
RSM00034262,1995,137,I,,,53,I,,,,,,,,,,,,,,,414.9," ,I",,
RSM00034267,1961,120,I,,,49,I,,,,,,,,,,,,,,,375.7," ,I",,
RSM00034267,1962,113,I,,,47,I,,,,,,,,,,,,,,,450.9," ,I",,
RSM00034267,1963,109,I,,,58,I,,,,,,,,,,,,,,,509.4," ,I",,
RSM00034267,1964,92,I,,,48,I,,,,,,,,,,,,,,,443.6," ,I",,
RSM00034267,1965,97,I,,,48,I,,,,,,,,,,,,,,,409.6," ,I",,
RSM00034267,1967,111,I,,,52,I,,,,,,,,,,,,,,,447.1," ,I",,
RSM00034267,1968,126,I,,,54,I,,,,,,,,,,,,,,,430.5," ,I",,
RSM00034267,1969,103,I,,,50,I,,,,,,,,,,,,,,,439.9," ,I",,
RSM00034267,1970,116,I,,,50,I,,,,,,,,,,,,,,,453.8," ,I",,
RSM00034267,1971,119,I,,,45,I,,,,,,,,,,,,,,,346.9," ,I",,
RSM00034267,1972,82,I,,,32,I,,,,,,,,,,,,,,,260.8," ,I",,
RSM00034267,1973,145,I,,,64,I,,,,,,,,,,,,,,,532.8," ,I",,
RSM00034267,1974,110,I,,,41,I,,,,,,,,,,,,,,,477.8," ,I",,
RSM00034267,1976,130,I,,,61,I,,,,,,,,,,,,,,,588.5," ,I",,
RSM00034267,1977,117,I,,,55,I,,,,,,,,,,,,,,,568.5," ,I",,
RSM00034267,1978,115,I,,,55,I,,,,,,,,,,,,,,,501.3," ,I",,
RSM00034267,1979,104,I,,,52,I,,,,,,,,,,,,,,,449.9," ,I",,
